eval,J,J_nonqs,J_iota,J_mr,residual_norm,major_radius,iota,lsq_nfev,best_J,boozer_norm,normal_norm,pressure_norm,jump_norm,sheet_current_norm
2.550000000000000000e+02,3.950210735606389284e-04,3.941192008566685493e-04,0.000000000000000000e+00,9.018727039703796584e-07,2.023454007944904773e-15,1.470074904567321150e+00,-3.099999999999938360e-01,1.000000000000000000e+00,3.950210873861819067e-04,2.023121919250792446e-15,3.665817853863222265e-17,0.000000000000000000e+00,7.843414057472375015e-21,6.241590589815939436e-15
2.560000000000000000e+02,3.950211101646983387e-04,3.941192367750807283e-04,0.000000000000000000e+00,9.018733896175867833e-07,2.025718298108595164e-15,1.470074904056800857e+00,-3.099999999999938360e-01,1.000000000000000000e+00,3.950210873861819067e-04,2.025310660532147865e-15,4.063682523646987349e-17,0.000000000000000000e+00,7.843414052695660997e-21,6.241590586014750055e-15
2.570000000000000000e+02,3.950211223007742286e-04,3.941192489035704014e-04,0.000000000000000000e+00,9.018733972038525105e-07,1.964212610750674856e-15,1.470074904051152265e+00,-3.099999999999938360e-01,1.000000000000000000e+00,3.950210873861819067e-04,1.963795528181624828e-15,4.047596403195549035e-17,0.000000000000000000e+00,7.843414049039490637e-21,6.241590583105262220e-15
2.580000000000000000e+02,3.950210892720171446e-04,3.941192158606221952e-04,0.000000000000000000e+00,9.018734113949616171e-07,2.084502734273784266e-15,1.470074904040585828e+00,-3.099999999999938360e-01,1.000000000000000000e+00,3.950210873861819067e-04,2.084089155592727270e-15,4.152156878245826942e-17,0.000000000000000000e+00,7.843414030745470290e-21,6.241590568547343819e-15
2.590000000000000000e+02,3.950210850083704173e-04,3.941192116149908422e-04,0.000000000000000000e+00,9.018733933795562460e-07,2.024908758348385025e-15,1.470074904053999765e+00,-3.099999999999938360e-01,1.000000000000000000e+00,3.950210873861819067e-04,2.024470104643284908e-15,4.214587737948593623e-17,0.000000000000000000e+00,7.843414054246988539e-21,6.241590587249256629e-15
2.600000000000000000e+02,3.950210814793569101e-04,3.941192080804794542e-04,0.000000000000000000e+00,9.018733988774294191e-07,2.067336298382364252e-15,1.470074904049906150e+00,-3.099999999999938360e-01,1.000000000000000000e+00,3.950210873861819067e-04,2.066637839062402513e-15,5.373465086198826271e-17,0.000000000000000000e+00,7.843414061703987663e-21,6.241590593183349193e-15
2.610000000000000000e+02,3.950210864867420416e-04,3.941192140316454465e-04,0.000000000000000000e+00,9.018724550966046637e-07,2.025451184961117431e-15,1.470074904752628031e+00,-3.099999999999938360e-01,1.000000000000000000e+00,3.950210873861819067e-04,2.024546190408543596e-15,6.054110587962874905e-17,0.000000000000000000e+00,7.843414054785780983e-21,6.241590587678015942e-15
2.620000000000000000e+02,3.950210996096780477e-04,3.941192261842983539e-04,0.000000000000000000e+00,9.018734253797068163e-07,2.016914820527396696e-15,1.470074904030173046e+00,-3.099999999999938360e-01,1.000000000000000000e+00,3.950210873861819067e-04,2.016097015023363997e-15,5.743012463352620403e-17,0.000000000000000000e+00,7.843414037572491711e-21,6.241590573980113699e-15
2.630000000000000000e+02,3.950211191958661878e-04,3.941192462676768363e-04,0.000000000000000000e+00,9.018729281893537344e-07,2.030055307988213938e-15,1.470074904400371807e+00,-3.099999999999938360e-01,1.000000000000000000e+00,3.950210873861819067e-04,2.029483445068918603e-15,4.818194289147348396e-17,0.000000000000000000e+00,7.843414068869379929e-21,6.241590598885387277e-15
2.640000000000000000e+02,3.950210735967874757e-04,3.941192001986973132e-04,0.000000000000000000e+00,9.018733980901444819e-07,2.002803691379589385e-15,1.470074904050492348e+00,-3.099999999999938360e-01,1.000000000000000000e+00,3.950210873861819067e-04,2.002098064537518743e-15,5.315981675393081103e-17,0.000000000000000000e+00,7.843414050902314778e-21,6.241590584587650190e-15
2.650000000000000000e+02,3.950210877363644632e-04,3.941192142850446362e-04,0.000000000000000000e+00,9.018734513198511156e-07,1.951761858488688491e-15,1.470074904010858496e+00,-3.099999999999938360e-01,1.000000000000000000e+00,3.950210873861819067e-04,1.951185283534011778e-15,4.743776459739903355e-17,0.000000000000000000e+00,7.843414004771500355e-21,6.241590547877913303e-15
2.660000000000000000e+02,3.950210896644665098e-04,3.941192166966704939e-04,0.000000000000000000e+00,9.018729677960383656e-07,2.013569627245250552e-15,1.470074904370881397e+00,-3.099999999999938360e-01,1.000000000000000000e+00,3.950210873861819067e-04,2.013113576844063966e-15,4.285289289133579984e-17,0.000000000000000000e+00,7.843414038731659292e-21,6.241590574902551633e-15
2.670000000000000000e+02,3.950210760480506807e-04,3.941192026292087260e-04,0.000000000000000000e+00,9.018734188419613635e-07,1.987908168920629161e-15,1.470074904035040930e+00,-3.099999999999938360e-01,1.000000000000000000e+00,3.950210873861819067e-04,1.987277139336777759e-15,5.008452325102859464e-17,0.000000000000000000e+00,7.843414052736403443e-21,6.241590586047172238e-15
2.680000000000000000e+02,3.950211136348196644e-04,3.941192402331211144e-04,0.000000000000000000e+00,9.018734016985337422e-07,1.983665292464139375e-15,1.470074904047805608e+00,-3.099999999999938360e-01,1.000000000000000000e+00,3.950210873861819067e-04,1.983190900591957695e-15,4.338022907478000422e-17,0.000000000000000000e+00,7.843414073985501483e-21,6.241590602956667644e-15
2.690000000000000000e+02,3.950210871810316653e-04,3.941192137863837905e-04,0.000000000000000000e+00,9.018733946478603943e-07,1.999680609785937538e-15,1.470074904053055409e+00,-3.099999999999938360e-01,1.000000000000000000e+00,3.950210873861819067e-04,1.999122295253533596e-15,4.725028796295735843e-17,0.000000000000000000e+00,7.843414012762839714e-21,6.241590554237221616e-15
2.700000000000000000e+02,3.950210866713348341e-04,3.941192132632169399e-04,0.000000000000000000e+00,9.018734081178880236e-07,1.970498265015191773e-15,1.470074904043025876e+00,-3.099999999999938360e-01,1.000000000000000000e+00,3.950210873861819067e-04,1.969879498632090010e-15,4.937786179400489957e-17,0.000000000000000000e+00,7.843414089189231817e-21,6.241590615055411570e-15
2.710000000000000000e+02,3.950210894895205688e-04,3.941192160945369166e-04,0.000000000000000000e+00,9.018733949836493479e-07,2.025060299616945868e-15,1.470074904052805387e+00,-3.099999999999938360e-01,1.000000000000000000e+00,3.950210873861819067e-04,2.024551950162224686e-15,4.537199706302547974e-17,0.000000000000000000e+00,7.843414006776160209e-21,6.241590549473173069e-15
2.720000000000000000e+02,3.950210819462359954e-04,3.941192085491711087e-04,0.000000000000000000e+00,9.018733970648847911e-07,1.967146128027435097e-15,1.470074904051255738e+00,-3.099999999999938360e-01,1.000000000000000000e+00,3.950210873861819067e-04,1.966666200878864373e-15,4.345046918624658047e-17,0.000000000000000000e+00,7.843414110087897876e-21,6.241590631686041489e-15
2.730000000000000000e+02,3.950211138740428022e-04,3.941192404826824452e-04,0.000000000000000000e+00,9.018733913603493431e-07,2.017755753547425302e-15,1.470074904055503229e+00,-3.099999999999938360e-01,1.000000000000000000e+00,3.950210873861819067e-04,2.017449850539070962e-15,3.513376541305892560e-17,0.000000000000000000e+00,7.843414059590998764e-21,6.241590591501885863e-15
2.740000000000000000e+02,3.950211337418221532e-04,3.941192603259250542e-04,0.000000000000000000e+00,9.018734158970982211e-07,2.024624034355218440e-15,1.470074904037233621e+00,-3.099999999999938360e-01,1.000000000000000000e+00,3.950210873861819067e-04,2.024028768248225201e-15,4.909201290284824065e-17,0.000000000000000000e+00,7.843414051792344182e-21,6.241590585295913966e-15
2.750000000000000000e+02,3.950211590146635900e-04,3.941192856269202941e-04,0.000000000000000000e+00,9.018733877433118764e-07,2.020540518824939022e-15,1.470074904058196408e+00,-3.099999999999938360e-01,1.000000000000000000e+00,3.950210873861819067e-04,2.019915154972232469e-15,5.026683663547197343e-17,0.000000000000000000e+00,7.843414059672381341e-21,6.241590591566647399e-15
2.760000000000000000e+02,3.950210837592402777e-04,3.941192103679723490e-04,0.000000000000000000e+00,9.018733912679030026e-07,2.013784525436920207e-15,1.470074904055572063e+00,-3.099999999999938360e-01,1.000000000000000000e+00,3.950210873861819067e-04,2.013164586592000707e-15,4.996460866995148428e-17,0.000000000000000000e+00,7.843414062640355242e-21,6.241590593928486694e-15
2.770000000000000000e+02,3.950210982763758725e-04,3.941192248871957919e-04,0.000000000000000000e+00,9.018733891801068657e-07,2.027648574824917433e-15,1.470074904057126597e+00,-3.099999999999938360e-01,1.000000000000000000e+00,3.950210873861819067e-04,2.027183883280779053e-15,4.340790590042121444e-17,0.000000000000000000e+00,7.843414066750745647e-21,6.241590597199431384e-15
2.780000000000000000e+02,3.950210748517764812e-04,3.941192014603046140e-04,0.000000000000000000e+00,9.018733914718813477e-07,1.998151712499888006e-15,1.470074904055420184e+00,-3.099999999999938360e-01,1.000000000000000000e+00,3.950210873861819067e-04,1.997556545223982748e-15,4.876591778632293598e-17,0.000000000000000000e+00,7.843414030855797488e-21,6.241590568635138515e-15
2.790000000000000000e+02,3.950210899335570864e-04,3.941192165409347181e-04,0.000000000000000000e+00,9.018733926223909533e-07,2.033414583416498605e-15,1.470074904054563536e+00,-3.099999999999938360e-01,1.000000000000000000e+00,3.950210873861819067e-04,2.033041249503065129e-15,3.896339061719803198e-17,0.000000000000000000e+00,7.843413988514588773e-21,6.241590534941075662e-15
2.800000000000000000e+02,3.950210841552118904e-04,3.941192107833702625e-04,0.000000000000000000e+00,9.018733718416475790e-07,2.018771242162935156e-15,1.470074904070036492e+00,-3.099999999999938360e-01,1.000000000000000000e+00,3.950210873861819067e-04,2.018114023838999914e-15,5.150839647009821072e-17,0.000000000000000000e+00,7.843414098502332383e-21,6.241590622466541260e-15
2.810000000000000000e+02,3.950210869158245382e-04,3.941192135263557345e-04,0.000000000000000000e+00,9.018733894687780235e-07,2.004268650927330027e-15,1.470074904056911658e+00,-3.099999999999938360e-01,1.000000000000000000e+00,3.950210873861819067e-04,2.003669454730857793e-15,4.900552221013093947e-17,0.000000000000000000e+00,7.843414131054474030e-21,6.241590648370713114e-15
2.820000000000000000e+02,3.950210861801763964e-04,3.941192127873082937e-04,0.000000000000000000e+00,9.018733928681193406e-07,2.003604079348806872e-15,1.470074904054380571e+00,-3.099999999999938360e-01,1.000000000000000000e+00,3.950210873861819067e-04,2.002991670104304301e-15,4.953459613673051230e-17,0.000000000000000000e+00,7.843414077443562865e-21,6.241590605708504782e-15
2.830000000000000000e+02,3.950210872729426818e-04,3.941192138837449829e-04,0.000000000000000000e+00,9.018733891977015400e-07,2.015419242601161608e-15,1.470074904057113496e+00,-3.099999999999938360e-01,1.000000000000000000e+00,3.950210873861819067e-04,2.014687019488920439e-15,5.432252652785950475e-17,0.000000000000000000e+00,7.843414074269567122e-21,6.241590603182719680e-15
2.840000000000000000e+02,3.950210883399519557e-04,3.941192149397930813e-04,0.000000000000000000e+00,9.018734001588548490e-07,2.041496190797592054e-15,1.470074904048952025e+00,-3.099999999999938360e-01,1.000000000000000000e+00,3.950210873861819067e-04,2.040906795966967998e-15,4.905249387546620491e-17,0.000000000000000000e+00,7.843414011815572576e-21,6.241590553483409800e-15
2.850000000000000000e+02,3.950210860364384560e-04,3.941192126750948325e-04,0.000000000000000000e+00,9.018733613436206512e-07,2.012687599251313819e-15,1.470074904077853128e+00,-3.099999999999938360e-01,1.000000000000000000e+00,3.950210873861819067e-04,2.012104406077291815e-15,4.844823178244690167e-17,0.000000000000000000e+00,7.843414339944323537e-21,6.241590814599972945e-15
2.860000000000000000e+02,3.950210845899276304e-04,3.941192037248804564e-04,0.000000000000000000e+00,9.018808650471972460e-07,2.042443950302594611e-15,1.470074898490746129e+00,-3.099999999999938360e-01,1.000000000000000000e+00,3.950210873861819067e-04,2.041815830021276837e-15,5.064984048022677249e-17,0.000000000000000000e+00,7.843414040155541429e-21,6.241590576035640671e-15
2.870000000000000000e+02,3.950210819238273796e-04,3.941192085418559967e-04,0.000000000000000000e+00,9.018733819713802403e-07,2.006378960633999487e-15,1.470074904062494081e+00,-3.099999999999938360e-01,1.000000000000000000e+00,3.950210873861819067e-04,2.005725689849258484e-15,5.119561203819272774e-17,0.000000000000000000e+00,7.843414057198139141e-21,6.241590589597708166e-15
2.880000000000000000e+02,3.950210801488176614e-04,3.941192066832201928e-04,0.000000000000000000e+00,9.018734655974428156e-07,2.004910350350588727e-15,1.470074904000227667e+00,-3.099999999999938360e-01,1.000000000000000000e+00,3.950210873861819067e-04,2.004211133123059771e-15,5.294569620828849976e-17,0.000000000000000000e+00,7.843413980507225075e-21,6.241590528569018568e-15
2.890000000000000000e+02,3.950210957667098948e-04,3.941192156531434128e-04,0.000000000000000000e+00,9.018801135664624548e-07,2.025941478133068046e-15,1.470074899050282546e+00,-3.099999999999938360e-01,1.000000000000000000e+00,3.950210873861819067e-04,2.025374268338686972e-15,4.793689508102790376e-17,0.000000000000000000e+00,7.843414110869562123e-21,6.241590632308070935e-15
2.900000000000000000e+02,3.950210877936847142e-04,3.941192144873377338e-04,0.000000000000000000e+00,9.018733063469988426e-07,2.042032354505392241e-15,1.470074904118802595e+00,-3.099999999999938360e-01,1.000000000000000000e+00,3.950210873861819067e-04,2.041706025446388899e-15,3.650537551137670422e-17,0.000000000000000000e+00,7.843414076663978021e-21,6.241590605088131155e-15
2.910000000000000000e+02,3.950210862784519507e-04,3.941192128497551946e-04,0.000000000000000000e+00,9.018734286967409891e-07,2.003420674032087784e-15,1.470074904027703244e+00,-3.099999999999938360e-01,1.000000000000000000e+00,3.950210873861819067e-04,2.002846206729239988e-15,4.797363096492916752e-17,0.000000000000000000e+00,7.843414046775081514e-21,6.241590581303303542e-15
2.920000000000000000e+02,3.950210871795658781e-04,3.941192137518827426e-04,0.000000000000000000e+00,9.018734276831116959e-07,2.013346193553280141e-15,1.470074904028457974e+00,-3.099999999999938360e-01,1.000000000000000000e+00,3.950210873861819067e-04,2.012886116042046765e-15,4.303927135915092483e-17,0.000000000000000000e+00,7.843414059908029402e-21,6.241590591754171469e-15
2.930000000000000000e+02,3.950210845424378947e-04,3.941192110942594350e-04,0.000000000000000000e+00,9.018734481784648946e-07,2.057555342062182494e-15,1.470074904013197514e+00,-3.099999999999938360e-01,1.000000000000000000e+00,3.950210873861819067e-04,2.057050319174498980e-15,4.558475590805586507e-17,0.000000000000000000e+00,7.843413997112131133e-21,6.241590541782782674e-15
2.940000000000000000e+02,3.950210869432531726e-04,3.941192135494459882e-04,0.000000000000000000e+00,9.018733938071951231e-07,2.031726201447137599e-15,1.470074904053681353e+00,-3.099999999999938360e-01,1.000000000000000000e+00,3.950210873861819067e-04,2.031074620222451719e-15,5.145138164829075025e-17,0.000000000000000000e+00,7.843414290061850244e-21,6.241590774904762774e-15
2.950000000000000000e+02,3.950210859960188027e-04,3.941192125874085723e-04,0.000000000000000000e+00,9.018734086102393708e-07,1.988641763084153063e-15,1.470074904042659281e+00,-3.099999999999938360e-01,1.000000000000000000e+00,3.950210873861819067e-04,1.988090461473505242e-15,4.682284505446506595e-17,0.000000000000000000e+00,7.843414093510481458e-21,6.241590618494152497e-15
2.960000000000000000e+02,3.950210870193880718e-04,3.941192136337898157e-04,0.000000000000000000e+00,9.018733855982587475e-07,2.027934422108729519e-15,1.470074904059793575e+00,-3.099999999999938360e-01,1.000000000000000000e+00,3.950210873861819067e-04,2.026947702204035512e-15,6.325371800713711889e-17,0.000000000000000000e+00,7.843414059937378769e-21,6.241590591777526485e-15
2.970000000000000000e+02,8.043967380722370905e-04,8.031318341662073597e-04,0.000000000000000000e+00,1.264903906029728248e-06,1.992238126828385665e-15,1.469827403502447005e+00,-3.099999999999938360e-01,1.000000000000000000e+00,3.950210873861819067e-04,1.991779474897771012e-15,4.274666422915020760e-17,0.000000000000000000e+00,7.868524859648755698e-21,6.261573131272808069e-15
2.980000000000000000e+02,8.043967096772424016e-04,8.031318217199855721e-04,0.000000000000000000e+00,1.264887957256824830e-06,1.987779836030022545e-15,1.469827413529767091e+00,-3.099999999999938360e-01,1.000000000000000000e+00,3.950210873861819067e-04,1.987262693846965974e-15,4.533941011667551286e-17,0.000000000000000000e+00,7.868524854283373670e-21,6.261573127003171783e-15
